CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Churned
15360.0,41,1,427.93,4,1,2,412,Potential Loyalist,0
15361.0,363,1,418.92,1,1,2,112,At Risk,1
15363.0,667,1,326.0,1,1,2,112,At Risk,1
15364.0,216,2,913.19,1,3,3,133,At Risk,1
15365.0,27,7,2314.32,4,5,5,455,Loyal,0
15366.0,77,2,602.51,3,3,3,333,Potential Loyalist,0
15367.0,59,4,1877.59,3,4,4,344,Potential Loyalist,0
15368.0,23,1,446.94000000000005,4,1,2,412,Potential Loyalist,0
15370.0,31,7,2386.05,4,5,5,455,Loyal,0
15372.0,139,1,2007.3999999999999,2,1,4,214,At Risk,0
15373.0,20,12,2415.91,4,5,5,455,Loyal,0
15374.0,278,1,168.0,1,1,1,111,At Risk,1
15376.0,42,3,1233.3600000000001,4,3,4,434,Loyal,0
15379.0,99,7,3703.29,2,5,5,255,At Risk,0
15380.0,48,5,1690.2600000000002,3,4,4,344,Potential Loyalist,0
15381.0,67,2,596.85,3,3,3,333,Potential Loyalist,0
15382.0,16,6,5955.71,5,5,5,555,Champions,0
15384.0,171,2,642.41,2,3,3,233,At Risk,0
15385.0,42,1,316.88,4,1,2,412,Potential Loyalist,0
15386.0,188,1,394.14,2,1,2,212,At Risk,1
15388.0,272,1,140.54,1,1,1,111,At Risk,1
15389.0,174,1,500.0,2,1,3,213,At Risk,0
15392.0,2,4,1535.53,5,4,4,544,Loyal,0
15393.0,18,2,231.86,5,3,1,531,Loyal,0
15394.0,11,4,2183.54,5,4,5,545,Champions,0
15395.0,327,1,107.45,1,1,1,111,At Risk,1
15396.0,114,1,288.18,2,1,2,212,At Risk,0
15397.0,291,1,94.0,1,1,1,111,At Risk,1
15398.0,18,2,1345.53,5,3,4,534,Loyal,0
15399.0,24,3,815.77,4,3,3,433,Loyal,0
15400.0,115,5,716.2,2,4,3,243,At Risk,0
15402.0,150,2,626.77,2,3,3,233,At Risk,0
15405.0,280,1,349.1,1,1,2,112,At Risk,1
15406.0,39,2,510.71000000000004,4,3,3,433,Loyal,0
15407.0,96,4,1056.44,2,4,4,244,At Risk,0
15408.0,266,1,267.18,1,1,2,112,At Risk,1
15410.0,86,8,3450.84,3,5,5,355,Potential Loyalist,0
15411.0,28,4,1358.88,4,4,4,444,Loyal,0
15412.0,173,1,190.53,2,1,1,211,At Risk,0
15414.0,11,3,774.9000000000001,5,3,3,533,Loyal,0
15415.0,315,1,572.8100000000001,1,1,3,113,At Risk,1
15416.0,156,4,3984.32,2,4,5,245,At Risk,0
15417.0,87,1,508.8,3,1,3,313,Potential Loyalist,0
15419.0,26,1,135.86,4,1,1,411,Potential Loyalist,0
15421.0,1,4,950.36,5,4,4,544,Loyal,0
15422.0,325,2,97.7,1,3,1,131,At Risk,1
15423.0,334,1,43.5,1,1,1,111,At Risk,1
15424.0,256,2,383.34,1,3,2,132,At Risk,1
15426.0,21,5,1447.39,4,4,4,444,Loyal,0
15427.0,49,3,1483.14,3,3,4,334,Potential Loyalist,0
15428.0,17,1,93.78,5,1,1,511,Potential Loyalist,0
15429.0,28,2,397.35,4,3,2,432,Loyal,0
15432.0,25,1,171.19,4,1,1,411,Potential Loyalist,0
15433.0,67,2,533.3,3,3,3,333,Potential Loyalist,0
15434.0,109,5,1041.48,2,4,4,244,At Risk,0
15435.0,24,1,149.29,4,1,1,411,Potential Loyalist,0
15436.0,14,3,1122.53,5,3,4,534,Loyal,0
15437.0,264,1,200.16,1,1,1,111,At Risk,1
15438.0,133,1,156.57999999999998,2,1,1,211,At Risk,0
15440.0,56,3,383.68,3,3,2,332,Potential Loyalist,0
15442.0,221,1,594.0,1,1,3,113,At Risk,1
15443.0,14,7,3236.91,5,5,5,555,Champions,0
15444.0,10,2,1418.26,5,3,4,534,Loyal,0
15445.0,266,1,113.5,1,1,1,111,At Risk,1
15447.0,332,1,155.17,1,1,1,111,At Risk,1
15448.0,314,1,494.64,1,1,3,113,At Risk,1
15449.0,28,3,974.52,4,3,4,434,Loyal,0
15450.0,91,1,429.84,2,1,2,212,At Risk,0
15452.0,61,3,538.73,3,3,3,333,Potential Loyalist,0
15453.0,58,7,1388.37,3,5,4,354,Potential Loyalist,0
15454.0,364,1,179.1,1,1,1,111,At Risk,1
15456.0,342,3,447.22,1,3,2,132,At Risk,1
15457.0,264,1,237.07,1,1,1,111,At Risk,1
15458.0,27,1,161.64,4,1,1,411,Potential Loyalist,0
15460.0,356,1,216.76,1,1,1,111,At Risk,1
15462.0,145,3,234.6,2,3,1,231,At Risk,0
15463.0,61,1,126.14,3,1,1,311,Potential Loyalist,0
15464.0,224,1,1048.85,1,1,4,114,At Risk,1
15465.0,5,18,7354.62,5,5,5,555,Champions,0
15466.0,87,1,334.53,3,1,2,312,Potential Loyalist,0
15467.0,11,3,524.88,5,3,3,533,Loyal,0
15468.0,53,2,467.51,3,3,2,332,Potential Loyalist,0
15469.0,33,2,538.55,4,3,3,433,Loyal,0
15471.0,152,1,469.48,2,1,2,212,At Risk,0
15472.0,115,1,371.56,2,1,2,212,At Risk,0
15473.0,1,7,1771.2,5,5,4,554,Champions,0
15475.0,79,1,454.10999999999996,3,1,2,312,Potential Loyalist,0
15478.0,42,2,1441.42,4,3,4,434,Loyal,0
15480.0,118,1,905.5,2,1,3,213,At Risk,0
15482.0,17,12,11054.96,5,5,5,555,Champions,0
15483.0,268,4,233.81,1,4,1,141,At Risk,1
15484.0,20,4,3594.31,4,4,5,445,Loyal,0
15485.0,91,3,2575.0,2,3,5,235,At Risk,0
15488.0,124,1,91.32000000000001,2,1,1,211,At Risk,0
15489.0,6,3,1134.28,5,3,4,534,Loyal,0
15491.0,102,6,3100.09,2,5,5,255,At Risk,0
15492.0,30,2,659.4599999999999,4,3,3,433,Loyal,0
15493.0,151,5,2001.8,2,4,4,244,At Risk,0
15494.0,23,2,1299.23,4,3,4,434,Loyal,0
15497.0,19,2,1262.2,5,3,4,534,Loyal,0
15498.0,6,27,13316.4,5,5,5,555,Champions,0
15500.0,20,4,1131.56,4,4,4,444,Loyal,0
15502.0,17,12,10384.93,5,5,5,555,Champions,0
15503.0,364,1,147.09,1,1,1,111,At Risk,1
15504.0,83,1,52.83,3,1,1,311,Potential Loyalist,0
15505.0,54,5,3610.96,3,4,5,345,Potential Loyalist,0
15506.0,24,3,979.26,4,3,4,434,Loyal,0
15507.0,173,1,492.36,2,1,3,213,At Risk,0
15508.0,227,6,1000.27,1,5,4,154,At Risk,1
15510.0,332,1,250.0,1,1,1,111,At Risk,1
15511.0,13,5,909.23,5,4,3,543,Loyal,0
15512.0,157,2,121.0,2,3,1,231,At Risk,0
15513.0,6,19,14758.220000000001,5,5,5,555,Champions,0
15514.0,14,11,4139.46,5,5,5,555,Champions,0
15516.0,46,3,62.43,3,3,1,331,Potential Loyalist,0
15517.0,235,1,267.03,1,1,2,112,At Risk,1
15518.0,40,8,1942.45,4,5,4,454,Loyal,0
15520.0,121,1,343.5,2,1,2,212,At Risk,0
15521.0,36,8,3000.2,4,5,5,455,Loyal,0
15522.0,89,2,398.84,2,3,2,232,At Risk,0
15523.0,86,1,412.01000000000005,3,1,2,312,Potential Loyalist,0
15524.0,26,1,440.0,4,1,2,412,Potential Loyalist,0
15525.0,19,3,825.92,5,3,3,533,Loyal,0
15526.0,183,2,148.44,2,3,1,231,At Risk,1
15527.0,20,8,2429.78,4,5,5,455,Loyal,0
15528.0,256,1,229.33,1,1,1,111,At Risk,1
15529.0,24,11,3995.23,4,5,5,455,Loyal,0
15530.0,23,4,1502.35,4,4,4,444,Loyal,0
15531.0,90,2,2007.44,2,3,4,234,At Risk,0
15532.0,27,4,1580.93,4,4,4,444,Loyal,0
15533.0,21,3,807.57,4,3,3,433,Loyal,0
15535.0,175,4,536.4,2,4,3,243,At Risk,0
15537.0,165,1,110.92,2,1,1,211,At Risk,0
15539.0,302,1,538.46,1,1,3,113,At Risk,1
15540.0,13,1,213.3,5,1,1,511,Potential Loyalist,0
15541.0,116,1,85.13000000000001,2,1,1,211,At Risk,0
15543.0,290,1,127.86,1,1,1,111,At Risk,1
15544.0,3,9,3546.71,5,5,5,555,Champions,0
15545.0,56,2,292.71999999999997,3,3,2,332,Potential Loyalist,0
15547.0,32,14,4954.84,4,5,5,455,Loyal,0
15549.0,79,3,1693.26,3,3,4,334,Potential Loyalist,0
15550.0,39,4,575.63,4,4,3,443,Loyal,0
15551.0,275,1,436.06,1,1,2,112,At Risk,1
15552.0,189,1,90.12,2,1,1,211,At Risk,1
15553.0,62,1,437.23,3,1,2,312,Potential Loyalist,0
15554.0,161,1,217.2,2,1,1,211,At Risk,0
15555.0,1,16,4805.17,5,5,5,555,Champions,0
15556.0,26,1,279.77,4,1,2,412,Potential Loyalist,0
15557.0,30,1,473.65000000000003,4,1,2,412,Potential Loyalist,0
15561.0,13,4,800.59,5,4,3,543,Loyal,0
15562.0,353,1,134.55,1,1,1,111,At Risk,1
15563.0,24,4,1400.44,4,4,4,444,Loyal,0
15565.0,52,2,173.16,3,3,1,331,Potential Loyalist,0
15567.0,20,1,186.01,4,1,1,411,Potential Loyalist,0
15568.0,46,3,758.29,3,3,3,333,Potential Loyalist,0
15569.0,40,5,1375.71,4,4,4,444,Loyal,0
15570.0,12,12,4165.52,5,5,5,555,Champions,0
15571.0,13,4,650.4300000000001,5,4,3,543,Loyal,0
15572.0,27,7,2552.86,4,5,5,455,Loyal,0
15573.0,87,2,607.45,3,3,3,333,Potential Loyalist,0
15574.0,179,4,702.25,2,4,3,243,At Risk,0
15576.0,303,1,940.6700000000001,1,1,3,113,At Risk,1
15577.0,34,3,258.88,4,3,2,432,Loyal,0
15578.0,164,1,127.1,2,1,1,211,At Risk,0
15579.0,304,2,348.6,1,3,2,132,At Risk,1
15581.0,33,13,3679.9700000000003,4,5,5,455,Loyal,0
15582.0,26,3,682.9100000000001,4,3,3,433,Loyal,0
15584.0,25,4,725.11,4,4,3,443,Loyal,0
15585.0,178,1,455.3,2,1,2,212,At Risk,0
15587.0,32,4,913.6800000000001,4,4,3,443,Loyal,0
15589.0,257,3,478.53000000000003,1,3,2,132,At Risk,1
15592.0,48,1,388.58,3,1,2,312,Potential Loyalist,0
15593.0,72,1,199.8,3,1,1,311,Potential Loyalist,0
15594.0,17,5,1771.78,5,4,4,544,Loyal,0
15596.0,97,5,1406.59,2,4,4,244,At Risk,0
15597.0,244,1,324.57,1,1,2,112,At Risk,1
15598.0,55,1,240.68,3,1,1,311,Potential Loyalist,0
15599.0,28,2,761.74,4,3,3,433,Loyal,0
15601.0,13,14,6776.56,5,5,5,555,Champions,0
15602.0,23,9,1297.8700000000001,4,5,4,454,Loyal,0
15603.0,80,1,48.480000000000004,3,1,1,311,Potential Loyalist,0
15604.0,54,1,216.39,3,1,1,311,Potential Loyalist,0
15605.0,32,5,1198.23,4,4,4,444,Loyal,0
15606.0,3,9,2920.16,5,5,5,555,Champions,0
15607.0,163,1,104.76,2,1,1,211,At Risk,0
15608.0,30,4,1093.68,4,4,4,444,Loyal,0
15609.0,127,1,298.48,2,1,2,212,At Risk,0
15610.0,53,1,112.46000000000001,3,1,1,311,Potential Loyalist,0
15611.0,11,13,1591.45,5,5,4,554,Champions,0
15612.0,92,2,195.15,2,3,1,231,At Risk,0
15615.0,12,23,10399.74,5,5,5,555,Champions,0
15618.0,124,4,776.851,2,4,3,243,At Risk,0
15619.0,12,1,336.40000000000003,5,1,2,512,Potential Loyalist,0
15620.0,58,3,1553.18,3,3,4,334,Potential Loyalist,0
15621.0,13,4,1293.03,5,4,4,544,Loyal,0
15622.0,45,9,3709.56,3,5,5,355,Potential Loyalist,0
15623.0,142,1,301.03,2,1,2,212,At Risk,0
15624.0,118,4,588.13,2,4,3,243,At Risk,0
15625.0,105,4,1534.26,2,4,4,244,At Risk,0
15626.0,76,2,675.8,3,3,3,333,Potential Loyalist,0
15628.0,26,9,2870.2400000000002,4,5,5,455,Loyal,0
15630.0,47,2,1186.35,3,3,4,334,Potential Loyalist,0
15632.0,17,8,3285.31,5,5,5,555,Champions,0
15634.0,19,1,243.55,5,1,1,511,Potential Loyalist,0
15636.0,32,2,724.76,4,3,3,433,Loyal,0
15637.0,54,1,223.36,3,1,1,311,Potential Loyalist,0
15639.0,136,1,425.32,2,1,2,212,At Risk,0
15640.0,18,15,12515.66,5,5,5,555,Champions,0
15641.0,107,4,1887.2,2,4,4,244,At Risk,0
15643.0,311,3,664.0,1,3,3,133,At Risk,1
15644.0,168,4,813.0,2,4,3,243,At Risk,0
15645.0,20,1,612.01,4,1,3,413,Potential Loyalist,0
15646.0,160,3,447.64000000000004,2,3,2,232,At Risk,0
15648.0,206,2,657.35,1,3,3,133,At Risk,1
15649.0,163,2,816.0,2,3,3,233,At Risk,0
15651.0,262,3,646.3,1,3,3,133,At Risk,1
15652.0,93,1,337.74,2,1,2,212,At Risk,0
15653.0,117,2,877.4399999999999,2,3,3,233,At Risk,0
15654.0,11,2,922.53,5,3,3,533,Loyal,0
15655.0,68,1,560.67,3,1,3,313,Potential Loyalist,0
15656.0,47,4,748.5,3,4,3,343,Potential Loyalist,0
15657.0,24,1,30.0,4,1,1,411,Potential Loyalist,0
15658.0,199,5,1024.1000000000001,1,4,4,144,At Risk,1
15659.0,45,1,306.45,3,1,2,312,Potential Loyalist,0
15660.0,27,9,1600.86,4,5,4,454,Loyal,0
15661.0,224,2,309.8,1,3,2,132,At Risk,1
15663.0,108,1,138.14,2,1,1,211,At Risk,0
15664.0,52,1,386.43,3,1,2,312,Potential Loyalist,0
15665.0,68,2,2242.01,3,3,5,335,Potential Loyalist,0
15667.0,41,1,301.32,4,1,2,412,Potential Loyalist,0
15668.0,189,1,76.32000000000001,2,1,1,211,At Risk,1
15669.0,42,4,684.34,4,4,3,443,Loyal,0
15670.0,298,1,173.05,1,1,1,111,At Risk,1
15671.0,20,7,2657.13,4,5,5,455,Loyal,0
15673.0,2,4,2881.02,5,4,5,545,Champions,0
15674.0,67,5,2446.6,3,4,5,345,Potential Loyalist,0
15675.0,83,3,323.69,3,3,2,332,Potential Loyalist,0
15676.0,20,3,3435.76,4,3,5,435,Loyal,0
15677.0,51,1,657.23,3,1,3,313,Potential Loyalist,0
15678.0,54,1,352.7,3,1,2,312,Potential Loyalist,0
15679.0,26,4,781.28,4,4,3,443,Loyal,0
15680.0,11,3,1333.68,5,3,4,534,Loyal,0
15681.0,27,5,1426.16,4,4,4,444,Loyal,0
15683.0,119,1,193.75,2,1,1,211,At Risk,0
15687.0,25,9,2993.1,4,5,5,455,Loyal,0
15689.0,3,2,254.1,5,3,2,532,Loyal,0
15690.0,102,2,239.76,2,3,1,231,At Risk,0
15691.0,341,1,136.8,1,1,1,111,At Risk,1
15692.0,30,1,191.04,4,1,1,411,Potential Loyalist,0
15694.0,27,14,6479.4,4,5,5,455,Loyal,0
15695.0,268,2,409.98,1,3,2,132,At Risk,1
15696.0,81,8,2736.46,3,5,5,355,Potential Loyalist,0
15699.0,19,1,309.65,5,1,2,512,Potential Loyalist,0
15700.0,174,2,696.68,2,3,3,233,At Risk,0
15701.0,75,4,1542.14,3,4,4,344,Potential Loyalist,0
15703.0,266,1,211.5,1,1,1,111,At Risk,1
15704.0,128,4,2293.62,2,4,5,245,At Risk,0
15705.0,203,1,143.1,1,1,1,111,At Risk,1
15706.0,77,4,1060.56,3,4,4,344,Potential Loyalist,0
15707.0,45,4,945.58,3,4,4,344,Potential Loyalist,0
15708.0,42,7,3364.2400000000002,4,5,5,455,Loyal,0
15709.0,342,1,133.25,1,1,1,111,At Risk,1
15712.0,11,5,1072.3600000000001,5,4,4,544,Loyal,0
15713.0,145,2,356.7,2,3,2,232,At Risk,0
15714.0,13,2,330.88,5,3,2,532,Loyal,0
15716.0,147,4,1118.81,2,4,4,244,At Risk,0
15717.0,236,1,150.3,1,1,1,111,At Risk,1
15719.0,153,13,5045.61,2,5,5,255,At Risk,0
15720.0,26,1,598.73,4,1,3,413,Potential Loyalist,0
15721.0,13,1,507.08,5,1,3,513,Potential Loyalist,0
15722.0,110,5,2222.56,2,4,5,245,At Risk,0
15723.0,425,1,203.1,1,1,1,111,At Risk,1
15724.0,203,2,218.25,1,3,1,131,At Risk,1
15725.0,17,1,415.25,5,1,2,512,Potential Loyalist,0
15727.0,10,7,5178.96,5,5,5,555,Champions,0
15729.0,36,1,85.0,4,1,1,411,Potential Loyalist,0
15730.0,124,3,1120.88,2,3,4,234,At Risk,0
15732.0,36,2,294.12,4,3,2,432,Loyal,0
15733.0,311,1,162.3,1,1,1,111,At Risk,1
15734.0,116,2,1339.45,2,3,4,234,At Risk,0
15737.0,16,8,1205.1200000000001,5,5,4,554,Champions,0
15738.0,20,16,4812.42,4,5,5,455,Loyal,0
15739.0,245,1,449.12,1,1,2,112,At Risk,1
15740.0,51,1,154.88,3,1,1,311,Potential Loyalist,0
15743.0,18,4,784.46,5,4,3,543,Loyal,0
15744.0,79,1,34.8,3,1,1,311,Potential Loyalist,0
15745.0,21,4,1094.59,4,4,4,444,Loyal,0
15746.0,136,1,196.88,2,1,1,211,At Risk,0
15747.0,14,3,974.04,5,3,4,534,Loyal,0
15748.0,42,1,149.31,4,1,1,411,Potential Loyalist,0
15749.0,40,3,44534.3,4,3,5,435,Loyal,0
15750.0,16,8,2465.48,5,5,5,555,Champions,0
15752.0,41,7,2637.38,4,5,5,455,Loyal,0
15753.0,131,1,79.2,2,1,1,211,At Risk,0
15754.0,53,3,458.57,3,3,2,332,Potential Loyalist,0
15755.0,2,6,2364.25,5,5,5,555,Champions,0
15756.0,65,4,532.96,3,4,3,343,Potential Loyalist,0
15757.0,189,2,714.42,2,3,3,233,At Risk,1
15758.0,26,1,205.25,4,2,1,421,Potential Loyalist,0
15759.0,220,3,253.04,1,3,2,132,At Risk,1
15762.0,79,2,583.75,3,3,3,333,Potential Loyalist,0
15763.0,79,2,1086.92,3,3,4,334,Potential Loyalist,0
15764.0,1,6,3279.97,5,5,5,555,Champions,0
15766.0,184,1,315.06,2,2,2,222,At Risk,1
15768.0,117,3,621.8299999999999,2,4,3,243,At Risk,0
15769.0,42,26,56252.72,4,5,5,455,Loyal,0
15773.0,243,1,635.6800000000001,1,2,3,123,At Risk,1
15774.0,304,1,270.8,1,2,2,122,At Risk,1
15775.0,129,1,104.9,2,2,1,221,At Risk,0
15776.0,135,1,241.62,2,2,1,221,At Risk,0
15777.0,7,4,1047.11,5,4,4,544,Loyal,0
15780.0,37,3,475.28000000000003,4,4,2,442,Loyal,0
15781.0,27,3,345.46,4,4,2,442,Loyal,0
15782.0,11,3,2614.7400000000002,5,4,5,545,Champions,0
15783.0,12,1,246.3,5,2,1,521,Potential Loyalist,0
15785.0,153,5,2328.9700000000003,2,4,5,245,At Risk,0
15786.0,48,3,4932.2,3,4,5,345,Potential Loyalist,0
15787.0,28,3,948.05,4,4,4,444,Loyal,0
15789.0,360,1,351.3,1,2,2,122,At Risk,1
15790.0,12,1,220.85,5,2,1,521,Potential Loyalist,0
15791.0,45,2,1612.69,3,3,4,334,Potential Loyalist,0
15793.0,16,3,965.61,5,4,4,544,Loyal,0
15795.0,151,1,610.01,2,2,3,223,At Risk,0
15796.0,19,8,2711.56,5,5,5,555,Champions,0
15797.0,97,4,2207.4,2,4,5,245,At Risk,0
15799.0,77,3,884.14,3,4,3,343,Potential Loyalist,0
15800.0,109,2,699.08,2,3,3,233,At Risk,0
15801.0,48,3,1063.95,3,4,4,344,Potential Loyalist,0
15802.0,144,1,451.42,2,2,2,222,At Risk,0
15803.0,53,1,415.82000000000005,3,2,2,322,Potential Loyalist,0
15804.0,13,13,4206.39,5,5,5,555,Champions,0
15805.0,25,17,5528.4800000000005,4,5,5,455,Loyal,0
15806.0,48,3,784.58,3,4,3,343,Potential Loyalist,0
15807.0,52,3,903.9,3,4,3,343,Potential Loyalist,0
15808.0,192,4,3734.9700000000003,1,4,5,145,At Risk,1
15809.0,70,5,515.77,3,4,3,343,Potential Loyalist,0
15810.0,80,4,1391.98,3,4,4,344,Potential Loyalist,0
15811.0,24,6,2218.62,4,5,5,455,Loyal,0
15812.0,34,5,1801.14,4,4,4,444,Loyal,0
15813.0,209,2,1303.9099999999999,1,3,4,134,At Risk,1
15814.0,18,4,1945.33,5,4,4,544,Loyal,0
15815.0,36,5,2100.6,4,4,5,445,Loyal,0
15819.0,51,4,1905.45,3,4,4,344,Potential Loyalist,0
15820.0,321,1,206.98,1,2,1,121,At Risk,1
15821.0,46,2,570.96,3,3,3,333,Potential Loyalist,0
15822.0,182,2,885.47,2,3,3,233,At Risk,1
15823.0,667,1,15.0,1,2,1,121,At Risk,1
15825.0,174,1,532.94,2,2,3,223,At Risk,0
15826.0,58,3,1654.31,3,4,4,344,Potential Loyalist,0
15827.0,75,14,1836.0900000000001,3,5,4,354,Potential Loyalist,0
15829.0,142,2,636.14,2,3,3,233,At Risk,0
15830.0,303,1,576.0,1,2,3,123,At Risk,1
15831.0,1,3,801.76,5,4,3,543,Loyal,0
15832.0,256,1,836.79,1,2,3,123,At Risk,1
15834.0,72,4,2233.75,3,4,5,345,Potential Loyalist,0
15835.0,46,4,954.09,3,4,4,344,Potential Loyalist,0
15836.0,52,1,137.37,3,2,1,321,Potential Loyalist,0
15837.0,184,1,391.98,2,2,2,222,At Risk,1
15838.0,13,19,33643.08,5,5,5,555,Champions,0
15839.0,82,3,1048.49,3,4,4,344,Potential Loyalist,0
15840.0,1,2,355.56,5,3,2,532,Loyal,0
15841.0,74,4,1224.06,3,4,4,344,Potential Loyalist,0
15843.0,100,1,118.95000000000002,2,2,1,221,At Risk,0
15844.0,48,1,130.73999999999998,3,2,1,321,Potential Loyalist,0
15845.0,19,8,3711.77,5,5,5,555,Champions,0
15847.0,290,2,389.27,1,3,2,132,At Risk,1
15850.0,21,2,238.85,4,3,1,431,Loyal,0
15852.0,188,2,160.71,2,3,1,231,At Risk,1
15853.0,53,1,110.8,3,2,1,321,Potential Loyalist,0
15854.0,88,12,2974.65,3,5,5,355,Potential Loyalist,0
15855.0,96,5,712.24,2,4,3,243,At Risk,0
15856.0,34,27,16387.57,4,5,5,455,Loyal,0
15857.0,20,1,297.0,4,2,2,422,Potential Loyalist,0
15858.0,17,5,1438.85,5,4,4,544,Loyal,0
15860.0,42,8,977.21,4,5,4,454,Loyal,0
15861.0,14,8,3165.36,5,5,5,555,Champions,0
15862.0,114,4,832.88,2,4,3,243,At Risk,0
15863.0,27,2,68.84,4,3,1,431,Loyal,0
15864.0,24,6,1936.3200000000002,4,5,4,454,Loyal,0
15865.0,2,3,895.13,5,4,3,543,Loyal,0
15866.0,103,1,230.53,2,2,1,221,At Risk,0
15867.0,24,15,3812.64,4,5,5,455,Loyal,0
15869.0,160,2,149.64,2,3,1,231,At Risk,0
15870.0,153,1,354.09000000000003,2,2,2,222,At Risk,0
15872.0,16,2,360.93,5,3,2,532,Loyal,0
15874.0,129,7,4405.88,2,5,5,255,At Risk,0
15877.0,19,2,493.28,5,3,3,533,Loyal,0
15880.0,578,1,343.28000000000003,1,2,2,122,At Risk,1
15881.0,314,5,501.39000000000004,1,4,3,143,At Risk,1
15882.0,200,4,516.36,1,4,3,143,At Risk,1
15883.0,152,2,396.48,2,3,2,232,At Risk,0
15885.0,124,3,379.35,2,4,2,242,At Risk,0
15886.0,62,1,181.09,3,2,1,321,Potential Loyalist,0
15888.0,82,1,168.31,3,2,1,321,Potential Loyalist,0
15889.0,187,2,446.87,2,3,2,232,At Risk,1
15891.0,228,1,524.52,1,2,3,123,At Risk,1
15894.0,255,2,263.55,1,3,2,132,At Risk,1
15895.0,151,1,179.17,2,2,1,221,At Risk,0
15897.0,196,2,222.05,1,3,1,131,At Risk,1
15898.0,121,5,1388.88,2,4,4,244,At Risk,0
15899.0,547,1,56.25,1,2,1,121,At Risk,1
15900.0,25,1,351.11,4,2,2,422,Potential Loyalist,0
15901.0,18,3,363.88,5,4,2,542,Loyal,0
15903.0,11,7,5126.76,5,5,5,555,Champions,0
15904.0,333,1,164.68,1,2,1,121,At Risk,1
15906.0,21,7,1567.69,4,5,4,454,Loyal,0
15907.0,178,3,967.45,2,4,4,244,At Risk,0
15909.0,175,1,191.94,2,2,1,221,At Risk,0
15910.0,17,8,1232.18,5,5,4,554,Champions,0
15912.0,180,2,264.62,2,3,2,232,At Risk,0
15916.0,18,8,1528.09,5,5,4,554,Champions,0
15917.0,190,1,123.1,1,2,1,121,At Risk,1
15918.0,273,2,334.23,1,3,2,132,At Risk,1
15919.0,21,2,639.89,4,3,3,433,Loyal,0
15920.0,126,4,167.5,2,4,1,241,At Risk,0
15921.0,174,1,336.03000000000003,2,2,2,222,At Risk,0
15922.0,698,1,369.5,1,2,2,122,At Risk,1
15923.0,667,1,127.08,1,2,1,121,At Risk,1
15925.0,196,1,207.15,1,2,1,121,At Risk,1
15930.0,276,1,426.63,1,2,2,122,At Risk,1
15932.0,2,8,2495.87,5,5,5,555,Champions,0
15933.0,23,3,1107.46,4,4,4,444,Loyal,0
15935.0,7,2,416.86,5,3,2,532,Loyal,0
15937.0,184,1,145.35,2,2,1,221,At Risk,1
15938.0,114,5,404.58,2,4,2,242,At Risk,0
15939.0,5,15,6115.01,5,5,5,555,Champions,0
15940.0,343,1,35.8,1,2,1,121,At Risk,1
15942.0,135,1,337.44,2,2,2,222,At Risk,0
15944.0,130,1,325.1,2,2,2,222,At Risk,0
15945.0,455,1,181.0,1,2,1,121,At Risk,1
15947.0,84,1,1708.24,3,2,4,324,Potential Loyalist,0
15948.0,45,2,955.24,3,3,4,334,Potential Loyalist,0
15949.0,18,2,364.72,5,3,2,532,Loyal,0
15950.0,80,4,1765.51,3,4,4,344,Potential Loyalist,0
15951.0,287,2,708.22,1,3,3,133,At Risk,1
15952.0,183,4,806.57,2,4,3,243,At Risk,1
15953.0,6,8,1659.3799999999999,5,5,4,554,Champions,0
15955.0,26,14,4416.26,4,5,5,455,Loyal,0
15957.0,122,1,428.89,2,2,2,222,At Risk,0
15958.0,76,1,104.35,3,2,1,321,Potential Loyalist,0
15963.0,21,2,470.76,4,3,2,432,Loyal,0
15965.0,19,4,845.64,5,4,3,543,Loyal,0
15967.0,25,2,418.83,4,3,2,432,Loyal,0
15969.0,51,3,666.1,3,4,3,343,Potential Loyalist,0
15970.0,100,1,314.1,2,2,2,222,At Risk,0
15971.0,2,12,4199.85,5,5,5,555,Champions,0
15973.0,486,1,307.82000000000005,1,2,2,122,At Risk,1
15974.0,6,7,3442.15,5,5,5,555,Champions,0
15975.0,86,1,371.01,3,2,2,322,Potential Loyalist,0
15976.0,167,2,430.94,2,3,2,232,At Risk,0
15977.0,19,2,1054.73,5,3,4,534,Loyal,0
15978.0,79,1,1098.78,3,2,4,324,Potential Loyalist,0
15980.0,2,3,2398.86,5,4,5,545,Champions,0
15981.0,7,8,3408.48,5,5,5,555,Champions,0
15983.0,23,4,1475.02,4,4,4,444,Loyal,0
15984.0,72,10,2837.67,3,5,5,355,Potential Loyalist,0
15985.0,125,2,1142.42,2,3,4,234,At Risk,0
15986.0,91,1,168.12,2,2,1,221,At Risk,0
15987.0,14,7,1451.28,5,5,4,554,Champions,0
15988.0,21,1,158.03,4,2,1,421,Potential Loyalist,0
15990.0,46,2,792.11,3,3,3,333,Potential Loyalist,0
15992.0,182,1,41.989999999999995,2,2,1,221,At Risk,1
15993.0,18,7,2797.57,5,5,5,555,Champions,0
15994.0,56,1,427.07,3,2,2,322,Potential Loyalist,0
15996.0,2,6,1060.68,5,5,4,554,Champions,0
15998.0,89,5,3089.97,2,4,5,245,At Risk,0
16000.0,152,3,12393.7,2,4,5,245,At Risk,0
16003.0,61,5,2735.37,3,4,5,345,Potential Loyalist,0
16005.0,14,4,615.39,5,4,3,543,Loyal,0
